Id,DateReceived,ReceivedQ,DateValid,Authority,Constituency,AppType,AppCategory,StatsCategory,Urban_Rural,HousingType,RenewableType,Proposal,Location,Easting,Northing,Status@31Mar,Decision_Withdrawal,DecisionIssuedDate,DecidedQ,DateWithdrawn,WithdrawnQ,processingtime_wks,Live@31Mar,timeinsystem
LA07/2016/1084/F,16/08/2016,Q2,16/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Proposed off site replacement dwelling and garage,130m south of no. 172 Dundrum Road  Dromara,"332,599","349,053",Approved,Approved,24/03/2017,Q4,,,30.4,, 
LA07/2016/1085/F,05/08/2016,Q2,05/08/2016,"Newry, Mourne and Down",NEWRY AND ARMAGH,Full,Local,Change of Use,Rural: Countryside, , ,Conversion of existing vernacular building with extension to provide self contained holiday home with new improved access (amended plan),Adjacent and south of nos. 19  19a and 19b Carrickcruppin Road  Camlough  Newry,"303,614","327,918",Pending, ,,,,,,1,6 - 12 months
LA07/2016/1086/F,16/08/2016,Q2,16/08/2016,"Newry, Mourne and Down",STRANGFORD,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Single storey extension and garage conversion,25a Lessans Road  Saintfield  BT24 7HD,"339,470","361,538",Approved,Approved,21/10/2016,Q3,,,9.4,, 
LA07/2016/1087/F,16/08/2016,Q2,16/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Residential,Urban,Urban extensions and alterations, ,Proposed alterations and extension to existing first floor balcony and cladding of wall behind balcony,Apartment 2  Sea haven  Downs Road  Newcastle  BT33 0RQ,"337,924","331,491",Refused,Refused,03/02/2017,Q4,,,23.6,, 
LA07/2016/1088/F,10/08/2016,Q2,15/08/2016,"Newry, Mourne and Down",NEWRY AND ARMAGH,Full,Local,Agricultural,Rural: Countryside, , ,Erection of new building for the purpose of processing and refrigerated storage of meat with ancillary staff room and toilet facilities.,60 metres South West of 53 Newry Road  Mullaghbawn  Newry  BT35 9XB,"299,949","322,257",Approved,Approved,27/01/2017,Q4,,,22.8,, 
LA07/2016/1089/F,01/08/2016,Q2,01/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Other,Rural: Settlement, , ,Demolition consent for existing dwelling house,26 Shore Road  Annalong  Moneydorragh More  Co. Down  BT34 4TU,"337,635","319,519",Approved,Approved,01/11/2016,Q3,,,13,, 
LA07/2016/1091/RM,16/08/2016,Q2,16/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed dwelling on a farm,100m South West of 12 Kilmegan Road  Wateresk  Dundrum,"338,432","336,075",Approved,Approved,21/10/2016,Q3,,,9.4,, 
LA07/2016/1092/F,12/08/2016,Q2,12/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Major,Industrial,Rural: Countryside, , ,"A lateral extension in a predominantly westerly direction to the existing quarry, the construction of a screening landform, followed by the deepening of the enlarged quarry floor and the provision of a holistic restoration concept for the entire mineral development site.",Lands to the north and west of and the existing Leode Quarry  Leode Road  Hilltown  Newry  Co Down  BT34 5TJ,"318,054","328,993",Pending, ,,,,,,1,6 - 12 months
LA07/2016/1093/LBC,11/08/2016,Q2,11/08/2016,"Newry, Mourne and Down",STRANGFORD,Listed Building Consents,Local,Other,Rural: Settlement, , ,"Demolition of existing single storey kitchen and construction of new kitchen, dining area and utility areas.  Alteration of existing internal living room wall.  Part demolition of existing external arch wall and full demolition of existing garage (amended description)",8 Catherine Street  Killyleagh  BT30 9QQ,"352,614","352,644",Approved,Approved,15/03/2017,Q4,,,29.8,, 
LA07/2016/1094/F,11/08/2016,Q2,11/08/2016,"Newry, Mourne and Down",STRANGFORD,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,"Demolition of existing single storey kitchen and construction of new kitchen, dining area and utility areas.  Alteration of existing internal living room wall.  Part demolition of existing external arch wall and full demolition of existing garage (amended description)",8 Catherine Street Killyleagh BT30 9QQ,"352,614","352,644",Approved,Approved,15/03/2017,Q4,,,29.8,, 
LA07/2016/1095/F,18/08/2016,Q2,18/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Other,Rural: Settlement, , ,Single extension to rear of dwelling. Level access to side of dwelling,3 Church View  Castlewellan  BT31 9FY,"334,436","336,193",Approved,Approved,16/09/2016,Q2,,,4,, 
LA07/2016/1096/F,12/08/2016,Q2,12/08/2016,"Newry, Mourne and Down",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,"Proposed single storey extensions to existing dwelling to include a new front porch, rear hall, log store, shed and boot room. A proposed two storey rear extension to include a utility room, wc-shower room and a living room. The above includes amendments to overall appearance of the dwelling including new siteworks.",14 Quarter Road  Camlough  Newry  BT35 7EY,"303,779","327,278",Approved,Approved,16/09/2016,Q2,,,4.8,, 
LA07/2016/1097/F,16/08/2016,Q2,16/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Change of Use,Urban, , ,"Reinstatement of single dwelling from two apartments, with minor alterations.",7 Havelock Place  Warrenpoint  Newry  Co. Down  BT34 3NE,"314,268","318,066",Approved,Approved,03/11/2016,Q3,,,11.2,, 
LA07/2016/1098/O,17/04/2016,Q1,17/04/2016,"Newry, Mourne and Down",SOUTH DOWN,Outline,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Replacement dwelling with domestic garage,Off site replacement of No. 9 Rock Road to lands immediately south of No. 9a Rock Road  Newry  BT34 1PL,"311,114","331,612",Pending, ,,,,,,1,6 - 12 months
LA07/2016/1099/F,17/08/2016,Q2,17/08/2016,"Newry, Mourne and Down",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Proposed replacement dwelling,Lands 20m south of 176 Concession Road  Clonalig  Crossmaglen  Co. Armagh,"290,999","312,070",Pending, ,,,,,,1,6 - 12 months
LA07/2016/1100/O,12/08/2016,Q2,12/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Single New Dwelling,Between 9 and 11 Ryanstown Road  Newry  BT34 2NG,"312,173","323,202",Approved,Approved,14/11/2016,Q3,,,13,, 
LA07/2016/1101/F,11/08/2016,Q2,19/08/2016,"Newry, Mourne and Down",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Dwelling and garage in substitution of P/2011/0466/O and P/2012/0006/RM.,45m north west of No. 91 Silverbridge Road  Silverbridge  Newry,"297,209","320,671",Approved,Approved,01/12/2016,Q3,,,14.6,, 
LA07/2016/1102/RM,12/08/2016,Q2,19/08/2016,"Newry, Mourne and Down",NEWRY AND ARMAGH,Reserved Matters,Local,Residential,Urban,Urban housing developments, ,"Site for erection of 4 No. Detached Dwellings, 1 No. Detached Dwelling and associated detached garage, with new roads access and associated siteworks (5 No. Dwellings in total)",40M East of No. 42 Chancellors Road  Corrinshego  Newry  BT35 8PU,"307,065","326,529",Approved,Approved,10/03/2017,Q4,,,28,, 
LA07/2016/1103/F,17/08/2016,Q2,17/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,Rural housing developments (countryside), ,"Erection of two replacement dwellings with detached garages, in substitution for replacement dwellings approved under planning application P/2011/0537/F.",To the immediate rear of 10 and 10a Finnard Road  Finnard  Rathfriland,"314,529","332,437",Pending, ,,,,,,1,6 - 12 months
LA07/2016/1104/F,22/08/2016,Q2,22/08/2016,"Newry, Mourne and Down",STRANGFORD,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,Sunroom extension to rear and conversion of garage to snug,10 The Arches  Darragh Cross Crossgar BT30 9HD,"345,037","357,865",Approved,Approved,23/09/2016,Q2,,,4.6,, 
LA07/2016/1106/F,19/08/2016,Q2,19/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Single storey detached farm dwelling and garage (amended plans),Land to the East 58 Drumsnade Road  Ballynahinch  BT24 8NG,"338,257","346,883",Pending, ,,,,,,1,6 - 12 months
LA07/2016/1107/F,22/08/2016,Q2,22/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Residential,Rural: Settlement,Replacement single rural dwellings (settlement), ,Proposed Replacement Dwelling,16 Shore Road  Annalong  BT34 4TU,"337,645","319,570",Approved,Approved,21/12/2016,Q3,,,17.2,, 
LA07/2016/1108/F,19/08/2016,Q2,19/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Demolition of existing garage and room over. Erection of 3 ground floor rooms and 1st floor room to form Kitchen/Dining/Utility/Lounge,137 Shore Road  Kilclief  Strangford,"359,843","344,999",Approved,Approved,23/09/2016,Q2,,,4.8,, 
LA07/2016/1109/F,22/08/2016,Q2,22/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Proposed replacement dwelling with detached double garage,60 metres northwest of 9 Ballywoodan Road  Downpatrick,"357,896","344,053",Pending, ,,,,,,1,6 - 12 months
LA07/2016/1110/F,22/08/2016,Q2,22/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Internal and external refurbishment of existing dwelling,59 Vianstown Road  Downpatrick,"347,583","341,991",Approved,Approved,23/09/2016,Q2,,,4.6,, 
LA07/2016/1111/F,23/08/2016,Q2,23/08/2016,"Newry, Mourne and Down",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,"proposed single storey side extension to form new kitchen, dining, living and sunroom and 2 no bedrooms with internal alterations to existing dwelling  new detached garage.",50 Carrickananny Road  Whitecross  Newry.,"299,215","330,128",Approved,Approved,19/12/2016,Q3,,,16.6,, 
LA07/2016/1112/F,23/08/2016,Q2,23/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Residential,Urban,Urban extensions and alterations, ,"Single storey extension to rear to provide new bedroom, en-suite, lobby and utility room, together with the removal of existing sub-standard garage/boiler house",27 Slievenbrock Avenue  Newcastle  BT33 0HZ,"336,807","330,910",Approved,Approved,23/09/2016,Q2,,,4.4,, 
LA07/2016/1113/F,28/07/2016,Q2,19/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Industrial,Rural: Countryside, , ,"Proposed extraction of minerals (sand and gravel), with dry screening on site",Cranfield Road  (350m SE of No.12) Kilkeel  Co Down,"328,277","311,481",Pending, ,,,,,,1,6 - 12 months
LA07/2016/1114/F,24/08/2016,Q2,24/08/2016,"Newry, Mourne and Down",STRANGFORD,Full,Local,Change of Use,Rural: Countryside, , ,Change of use of a non listed vernacular building to living accommodation as previously approved under PAC Appeal decision 2008/A0336,5 Sunday Well Road  Killyleagh  BT30 9TG,"348,894","353,291",Approved,Approved,07/10/2016,Q3,,,6.2,, 
LA07/2016/1115/O,23/08/2016,Q2,23/08/2016,"Newry, Mourne and Down",STRANGFORD,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed storey and half dwelling,50 metres north east of 101a Manse Road  Rafferey  BT30 9LZ,"345,815","357,600",Refused,Refused,24/11/2016,Q3,,,13.2,, 
LA07/2016/1116/F,23/08/2016,Q2,23/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,Proposed first floor extension to dwelling to provide bedroom suite plus first floor extension to garage to provide playroom,7 Victoria Court  Ballymartin  BT34 4YH,"334,146","316,825",Approved,Approved,25/10/2016,Q3,,,8.8,, 
LA07/2016/1117/F,18/08/2016,Q2,18/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Civic,Rural: Settlement, , ,"Proposal to remove existing double classroom and storage mobile and replace with permanent structure to include library, medical inspection, external store and associated wc's and storage",Holy Family P.S. 1Drumnaconagher Road  Downpatrick,"343,624","349,019",Approved,Approved,23/09/2016,Q2,,,5,, 
LA07/2016/1118/RM,24/08/2016,Q2,24/08/2016,"Newry, Mourne and Down",STRANGFORD,Reserved Matters,Local,Residential,Rural: Countryside,Rural housing developments (countryside), ,Infill site for 2 dwellings,Between 33 and 39 Templeburn Road  Crossgar  Downpatrick  BT30 9NG,"345,893","356,293",Approved,Approved,23/09/2016,Q2,,,4.2,, 
LA07/2016/1120/RM,24/08/2016,Q2,24/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Detached dwelling,Site adjacent to 44 Magheratimpany Road  Ballynahinch  BT24 8NZ,"338,434","348,457",Approved,Approved,25/11/2016,Q3,,,13.2,, 
LA07/2016/1122/F,23/08/2016,Q2,23/08/2016,"Newry, Mourne and Down",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Settlement,Rural housing developments (settlement), ,Proposed new housing development of 16 no semi-detached & 4 no townhouses and associated site works.,Site at Bog Road  Forkhill south-west of junction with Church Road and west of junction between Main Street and School Road  Forkhill  Newry Co Armagh.,"301,217","316,127",Pending, ,,,,,,1,6 - 12 months
LA07/2016/1123/A,25/08/2016,Q2,25/08/2016,"Newry, Mourne and Down",NEWRY AND ARMAGH,Consent to Display,Local,Other,Urban, , ,Internally illuminated totem pole sign to replace existing flagpole type sign at entrance to existing supermarket,2 Abbey Way  Newry  BT34 2EG,"308,706","326,194",Approved,Approved,18/01/2017,Q4,,,19.8,, 
LA07/2016/1124/F,19/08/2016,Q2,19/08/2016,"Newry, Mourne and Down",NEWRY AND ARMAGH,Full,Local,Other,Urban, , ,"Proposal under Section 54 of the Planning Act 2011 to vary Condition 1 of P/2010/1568 and Condition 14 of P/2012/0504 (both relating to permitted servicing hours for food superstore) to permit an additional hours servicing from 06.00hrs to 07.00hrs Monday to Friday and an additional hour and a half from 07.00hrs to 8.30hrs on a Saturday at Tesco Store, 24 Downshire Road, Newry.",Lands west of Downshire Road and bounded by Newry Canal comprising nos 24-26 Downshire Road (Riverbank Industrial Park) Newry  BT34 1EE,"308,828","327,248",Withdrawn,Withdrawn,,,28/11/2016,Q3,14,, 
LA07/2016/1125/F,22/08/2016,Q2,22/08/2016,"Newry, Mourne and Down",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,"Camping accommodation consisting of 2 camping pods with toilet facilities, treatment works and ancillary site works.",35 metres south east of 59 Annaghmare Road Crossmaglen Newry BT35 9BG,"290,365","318,684",Approved,Approved,16/11/2016,Q3,,,12.2,, 
LA07/2016/1126/F,22/08/2016,Q2,22/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,"Proposed caravan site adjacent to existing Holiday Park, utilising existing Holiday Park facilities (amended drawings/proposal/drainage assessment submitted)",30m North West of 106 Leestone Road  Kilkeel  Newry,"332,554","314,506",Pending, ,,,,,,1,6 - 12 months
LA07/2016/1127/F,30/08/2016,Q2,30/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Residential,Urban,Urban extensions and alterations, ,Single storey rear extension to allow extension to kitchen and utility room,12 Springhill Park  Downpatrick  BT30 6RQ,"349,799","344,744",Approved,Approved,05/10/2016,Q3,,,5.2,, 
LA07/2016/1128/F,25/08/2016,Q2,25/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,Conversion of portion of existing garage to bedroom with en-suite,No 15 Rosswood Park  Newtown Road  Rostrevor  Co Down,"318,539","318,791",Approved,Approved,14/10/2016,Q3,,,7,, 
LA07/2016/1129/RM,30/08/2016,Q2,30/08/2016,"Newry, Mourne and Down",STRANGFORD,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Infill Dwelling and garage,40m southeast of 25 Lessans Road  Saintfield BT24 7HD,"339,512","361,550",Approved,Approved,03/03/2017,Q4,,,25.8,, 
LA07/2016/1130/F,24/08/2016,Q2,24/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Full,Local,Agricultural,Rural: Countryside, , ,Retention of ancillary staff resting areas and staff facilities at pig farm.,Approximately 80 metres north east of 112 Carrigenagh Road  Kilkeel,"331,984","318,899",Pending, ,,,,,,1,6 - 12 months
LA07/2016/1132/F,23/08/2016,Q2,23/08/2016,"Newry, Mourne and Down",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,"Single storey side extension to form 2 No bedrooms, shower room and living area.",5 Drumbanagher Wall Road  Jerrettspass  Newry  BT35 6LR,"305,992","335,442",Approved,Approved,27/10/2016,Q3,,,9.2,, 
LA07/2016/1133/RM,22/08/2016,Q2,22/08/2016,"Newry, Mourne and Down",SOUTH DOWN,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed dwelling and detached garage,Site adjacent to and immediately South of 104 Head Road  Ballymartin  Newry  BT34 4PU,"331,612","320,895",Approved,Approved,17/01/2017,Q4,,,20.2,, 
LA07/2016/1134/F,23/08/2016,Q2,23/08/2016,"Newry, Mourne and Down",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,Proposed change of house type to that previously approved under Ref. No. P/2008/0457/RM,90m North West of 75 Carran Road  Crossmaglen  Newry,"290,888","316,289",Approved,Approved,21/02/2017,Q4,,,25,, 
LA07/2016/1135/F,24/08/2016,Q2,24/08/2016,"Newry, Mourne and Down",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,"Replacement of an existing single storey dwelling with a new single storey dwelling, utilising the existing septic tank, with all associated site development works.",16 Lisseraw Road  Camlough  Newry  Co. Down  BT35 7HL,"301,580","327,654",Approved,Approved,22/12/2016,Q3,,,17,, 
